id,farm_id,weight_tons,quality_grade,status
LOT-02910,FRM-0030,3.75,A,Quality
LOT-02911,FRM-0088,13.16,B,Packing
LOT-02912,FRM-0006,14.28,A,Intake
LOT-02913,FRM-0092,24.81,B,Intake
LOT-02914,FRM-0087,21.28,B,Intake
LOT-02915,FRM-0077,6.63,A,Intake
LOT-02916,FRM-0065,11.65,C,Intake
LOT-02917,FRM-0031,5.9,C,Packing
LOT-02918,FRM-0088,10.98,C,Storage
LOT-02919,FRM-0037,4.43,B,Packing
LOT-02920,FRM-0043,24.4,C,Packing
LOT-02921,FRM-0061,23.62,B,Intake
LOT-02922,FRM-0021,9.84,B,Quality
LOT-02923,FRM-0076,1.61,C,Quality
LOT-02924,FRM-0041,13.26,C,Packing
LOT-02925,FRM-0028,10.09,C,Intake
LOT-02926,FRM-0085,18.43,B,Intake
LOT-02927,FRM-0010,24.01,A,Storage
LOT-02928,FRM-0069,18.59,C,Intake
LOT-02929,FRM-0078,12.34,C,Storage
LOT-02930,FRM-0041,7.46,C,Packing
LOT-02931,FRM-0032,8.89,B,Quality
LOT-02932,FRM-0059,8.56,A,Quality
LOT-02933,FRM-0057,18.59,B,Packing
LOT-02934,FRM-0011,9.45,C,Intake
LOT-02935,FRM-0047,16.68,C,Quality
LOT-02936,FRM-0058,19.87,A,Quality
LOT-02937,FRM-0069,6.88,B,Quality
LOT-02938,FRM-0078,7.25,B,Packing
LOT-02939,FRM-0041,3.83,B,Storage
LOT-02940,FRM-0065,24.6,C,Storage
LOT-02941,FRM-0081,22.15,A,Quality
LOT-02942,FRM-0059,1.37,A,Storage
LOT-02943,FRM-0034,19.37,C,Storage
LOT-02944,FRM-0096,3.42,A,Storage
LOT-02945,FRM-0004,17.56,A,Quality
LOT-02946,FRM-0066,21.81,B,Storage
LOT-02947,FRM-0046,4.06,C,Quality
LOT-02948,FRM-0092,8.04,B,Packing
LOT-02949,FRM-0076,15.61,A,Intake
LOT-02950,FRM-0010,18.73,B,Storage
LOT-02951,FRM-0053,16.14,C,Storage
LOT-02952,FRM-0038,19.18,C,Quality
LOT-02953,FRM-0094,5.4,C,Intake
LOT-02954,FRM-0020,22.49,C,Packing
LOT-02955,FRM-0087,16.59,B,Packing
LOT-02956,FRM-0057,5.24,C,Packing
LOT-02957,FRM-0099,3.33,B,Storage
LOT-02958,FRM-0044,2.16,C,Storage
LOT-02959,FRM-0037,8.75,B,Quality
LOT-02960,FRM-0019,2.01,C,Quality
LOT-02961,FRM-0056,13.46,C,Packing
LOT-02962,FRM-0013,9.34,A,Intake
LOT-02963,FRM-0037,7.57,B,Quality
LOT-02964,FRM-0022,7.92,B,Intake
LOT-02965,FRM-0030,16.99,A,Intake
LOT-02966,FRM-0027,14.25,C,Quality
LOT-02967,FRM-0004,15.36,A,Quality
LOT-02968,FRM-0001,12.72,A,Packing
LOT-02969,FRM-0027,7.76,C,Storage
LOT-02970,FRM-0094,11.68,A,Storage
LOT-02971,FRM-0038,23.03,C,Intake
LOT-02972,FRM-0057,22.33,B,Packing
LOT-02973,FRM-0012,21.75,B,Intake
LOT-02974,FRM-0046,20.29,C,Quality
LOT-02975,FRM-0094,2.78,A,Packing
LOT-02976,FRM-0036,11.88,C,Intake
LOT-02977,FRM-0091,17.51,A,Storage
LOT-02978,FRM-0013,23.38,C,Packing
LOT-02979,FRM-0025,21.19,C,Intake
LOT-02980,FRM-0082,16.05,A,Quality
LOT-02981,FRM-0076,10.03,A,Quality
LOT-02982,FRM-0034,12.28,B,Quality
LOT-02983,FRM-0094,12.92,A,Quality
LOT-02984,FRM-0082,22.02,C,Quality
LOT-02985,FRM-0001,11.42,B,Quality
LOT-02986,FRM-0091,5.27,B,Packing
LOT-02987,FRM-0079,10.13,C,Quality
LOT-02988,FRM-0082,9.37,C,Quality
LOT-02989,FRM-0039,21.18,B,Storage
LOT-02990,FRM-0063,20.12,B,Packing
LOT-02991,FRM-0070,12.54,A,Quality
LOT-02992,FRM-0015,24.11,B,Storage
LOT-02993,FRM-0058,8.81,C,Storage
LOT-02994,FRM-0015,5.23,B,Intake
LOT-02995,FRM-0045,17.73,C,Quality
LOT-02996,FRM-0100,22.17,B,Storage
LOT-02997,FRM-0088,6.64,B,Packing
LOT-02998,FRM-0065,6.16,B,Intake
LOT-02999,FRM-0072,19.52,B,Packing
LOT-03000,FRM-0053,10.39,B,Storage
LOT-03001,FRM-0052,7.26,A,Packing
LOT-03002,FRM-0063,18.48,B,Intake
LOT-03003,FRM-0040,11.74,A,Quality
LOT-03004,FRM-0069,5.95,C,Intake
LOT-03005,FRM-0079,15.66,A,Intake
LOT-03006,FRM-0093,1.51,B,Intake
LOT-03007,FRM-0100,17.91,B,Intake
LOT-03008,FRM-0084,2.18,A,Packing
LOT-03009,FRM-0069,5.76,A,Storage
LOT-03010,FRM-0092,6.5,A,Packing
LOT-03011,FRM-0043,10.92,C,Quality
LOT-03012,FRM-0002,1.87,A,Intake
LOT-03013,FRM-0065,10.55,B,Intake
LOT-03014,FRM-0021,7.79,A,Quality
LOT-03015,FRM-0081,19.54,A,Intake
LOT-03016,FRM-0035,19.0,B,Storage
LOT-03017,FRM-0017,20.64,B,Intake
LOT-03018,FRM-0010,2.77,C,Storage
LOT-03019,FRM-0003,1.35,C,Quality
LOT-03020,FRM-0013,18.66,B,Quality
LOT-03021,FRM-0078,21.62,B,Storage
LOT-03022,FRM-0066,18.84,B,Packing
LOT-03023,FRM-0059,5.86,B,Storage
LOT-03024,FRM-0049,7.99,A,Quality
LOT-03025,FRM-0053,14.46,B,Packing
LOT-03026,FRM-0090,13.8,A,Storage
LOT-03027,FRM-0003,24.84,C,Storage
LOT-03028,FRM-0048,19.3,C,Intake
LOT-03029,FRM-0058,6.38,A,Storage
LOT-03030,FRM-0099,6.57,B,Storage
LOT-03031,FRM-0073,3.61,B,Packing
LOT-03032,FRM-0019,20.43,A,Intake
LOT-03033,FRM-0072,5.06,B,Quality
LOT-03034,FRM-0011,4.39,C,Storage
LOT-03035,FRM-0067,18.35,C,Quality
LOT-03036,FRM-0008,19.42,B,Storage
LOT-03037,FRM-0040,18.77,A,Intake
LOT-03038,FRM-0042,17.54,C,Storage
LOT-03039,FRM-0001,7.44,A,Storage
LOT-03040,FRM-0070,13.0,C,Quality
LOT-03041,FRM-0042,12.07,B,Intake
LOT-03042,FRM-0014,11.22,A,Storage
LOT-03043,FRM-0017,19.17,A,Intake
LOT-03044,FRM-0022,5.74,A,Intake
LOT-03045,FRM-0055,12.88,C,Storage
LOT-03046,FRM-0018,18.98,C,Storage
LOT-03047,FRM-0052,1.22,A,Storage
LOT-03048,FRM-0038,18.28,C,Packing
LOT-03049,FRM-0067,8.74,B,Quality
LOT-03050,FRM-0019,7.96,C,Quality
LOT-03051,FRM-0079,23.85,B,Packing
LOT-03052,FRM-0061,12.11,B,Quality
LOT-03053,FRM-0022,13.59,B,Intake
LOT-03054,FRM-0041,10.99,A,Storage
LOT-03055,FRM-0009,24.84,A,Packing
LOT-03056,FRM-0090,5.5,C,Intake
LOT-03057,FRM-0069,12.01,A,Intake
LOT-03058,FRM-0080,12.25,A,Intake
LOT-03059,FRM-0045,16.27,A,Packing
LOT-03060,FRM-0081,1.34,A,Packing
LOT-03061,FRM-0037,20.7,B,Packing
LOT-03062,FRM-0048,15.99,B,Packing
LOT-03063,FRM-0072,13.98,C,Quality
LOT-03064,FRM-0010,15.22,A,Quality
LOT-03065,FRM-0036,5.28,C,Intake
LOT-03066,FRM-0017,20.13,C,Storage
LOT-03067,FRM-0043,14.82,C,Packing
LOT-03068,FRM-0095,21.91,C,Storage
LOT-03069,FRM-0027,5.03,A,Quality
LOT-03070,FRM-0012,23.31,C,Quality
LOT-03071,FRM-0019,4.96,A,Packing
LOT-03072,FRM-0010,22.5,A,Quality
LOT-03073,FRM-0066,20.37,B,Storage
LOT-03074,FRM-0042,8.26,A,Quality
LOT-03075,FRM-0072,10.44,B,Storage
LOT-03076,FRM-0046,8.48,C,Packing
LOT-03077,FRM-0068,2.88,C,Quality
LOT-03078,FRM-0022,23.69,B,Quality
LOT-03079,FRM-0056,14.45,B,Packing
LOT-03080,FRM-0088,3.89,B,Packing
LOT-03081,FRM-0023,1.61,B,Storage
LOT-03082,FRM-0099,17.08,C,Storage
LOT-03083,FRM-0028,15.81,A,Storage
LOT-03084,FRM-0048,5.3,C,Intake
LOT-03085,FRM-0026,11.61,C,Quality
LOT-03086,FRM-0001,15.07,B,Intake
LOT-03087,FRM-0048,22.98,C,Intake
LOT-03088,FRM-0078,7.55,C,Packing
LOT-03089,FRM-0083,12.49,A,Packing
LOT-03090,FRM-0036,16.01,C,Intake
LOT-03091,FRM-0092,23.26,C,Storage
LOT-03092,FRM-0063,5.17,C,Intake
LOT-03093,FRM-0005,9.87,C,Quality
LOT-03094,FRM-0091,18.67,A,Intake
LOT-03095,FRM-0054,21.02,A,Intake
LOT-03096,FRM-0057,16.3,A,Packing
LOT-03097,FRM-0013,21.59,B,Quality
LOT-03098,FRM-0084,15.74,A,Packing
LOT-03099,FRM-0087,21.36,B,Quality
LOT-03100,FRM-0076,18.33,B,Intake
LOT-03101,FRM-0086,10.68,C,Intake
LOT-03102,FRM-0009,5.63,C,Quality
LOT-03103,FRM-0094,7.4,A,Storage
LOT-03104,FRM-0006,7.61,A,Storage
LOT-03105,FRM-0023,16.25,A,Packing
LOT-03106,FRM-0036,14.45,A,Packing
LOT-03107,FRM-0060,14.64,C,Intake
LOT-03108,FRM-0073,23.33,A,Intake
LOT-03109,FRM-0012,5.38,A,Quality
LOT-03110,FRM-0041,15.19,A,Quality
LOT-03111,FRM-0002,6.22,B,Storage
LOT-03112,FRM-0011,22.05,A,Packing
LOT-03113,FRM-0088,16.42,A,Quality
LOT-03114,FRM-0040,2.28,C,Packing
LOT-03115,FRM-0023,7.7,C,Packing
LOT-03116,FRM-0053,6.42,A,Packing
LOT-03117,FRM-0026,5.25,B,Packing
LOT-03118,FRM-0090,11.55,A,Storage
LOT-03119,FRM-0046,14.89,B,Storage
LOT-03120,FRM-0081,17.49,A,Intake
LOT-03121,FRM-0075,10.26,C,Quality
LOT-03122,FRM-0090,11.41,C,Packing
LOT-03123,FRM-0027,9.21,C,Packing
LOT-03124,FRM-0012,13.32,A,Packing
LOT-03125,FRM-0028,12.22,A,Intake
LOT-03126,FRM-0067,16.8,A,Storage
LOT-03127,FRM-0018,12.21,B,Packing
LOT-03128,FRM-0073,10.07,C,Intake
LOT-03129,FRM-0042,17.83,C,Packing
LOT-03130,FRM-0002,4.81,B,Packing
LOT-03131,FRM-0044,16.55,A,Quality
LOT-03132,FRM-0046,8.35,B,Quality
LOT-03133,FRM-0097,1.52,C,Storage
LOT-03134,FRM-0076,14.82,B,Storage
LOT-03135,FRM-0061,21.02,B,Packing
LOT-03136,FRM-0077,9.11,C,Storage
LOT-03137,FRM-0039,1.96,A,Intake
LOT-03138,FRM-0054,11.22,B,Storage
LOT-03139,FRM-0076,1.69,C,Quality
LOT-03140,FRM-0039,22.28,C,Quality
LOT-03141,FRM-0073,19.04,A,Packing
LOT-03142,FRM-0007,24.29,B,Quality
LOT-03143,FRM-0045,12.01,A,Storage
LOT-03144,FRM-0001,16.81,A,Quality
LOT-03145,FRM-0039,8.38,A,Quality
LOT-03146,FRM-0027,11.48,C,Quality
LOT-03147,FRM-0020,17.43,B,Intake
LOT-03148,FRM-0062,4.82,A,Storage
LOT-03149,FRM-0071,17.48,C,Quality
LOT-03150,FRM-0061,17.04,B,Quality
LOT-03151,FRM-0098,23.01,B,Quality
LOT-03152,FRM-0041,19.31,A,Storage
LOT-03153,FRM-0099,8.85,B,Storage
LOT-03154,FRM-0077,10.45,A,Packing
LOT-03155,FRM-0063,17.08,C,Intake
LOT-03156,FRM-0029,22.25,A,Quality
LOT-03157,FRM-0048,9.69,C,Intake
LOT-03158,FRM-0079,15.38,B,Intake
LOT-03159,FRM-0083,6.52,B,Quality
LOT-03160,FRM-0006,6.07,B,Intake
LOT-03161,FRM-0044,10.22,A,Storage
LOT-03162,FRM-0020,7.84,B,Storage
LOT-03163,FRM-0005,7.26,B,Quality
LOT-03164,FRM-0021,10.56,C,Intake
LOT-03165,FRM-0060,20.35,B,Intake
LOT-03166,FRM-0084,21.7,A,Quality
LOT-03167,FRM-0041,4.09,C,Storage
LOT-03168,FRM-0088,11.91,B,Storage
LOT-03169,FRM-0055,19.51,B,Storage
LOT-03170,FRM-0034,18.81,A,Storage
LOT-03171,FRM-0065,9.95,B,Packing
LOT-03172,FRM-0069,24.32,A,Quality
LOT-03173,FRM-0055,13.76,B,Intake
LOT-03174,FRM-0020,1.17,C,Packing
LOT-03175,FRM-0026,13.36,C,Storage
LOT-03176,FRM-0056,2.17,B,Intake
LOT-03177,FRM-0016,21.83,B,Packing
LOT-03178,FRM-0007,22.34,C,Packing
LOT-03179,FRM-0033,11.22,C,Packing
LOT-03180,FRM-0099,20.66,C,Packing
LOT-03181,FRM-0023,8.04,B,Intake
LOT-03182,FRM-0058,8.79,C,Intake
LOT-03183,FRM-0077,3.68,C,Intake
LOT-03184,FRM-0069,18.73,A,Quality
LOT-03185,FRM-0011,13.84,A,Quality
LOT-03186,FRM-0082,12.84,B,Packing
LOT-03187,FRM-0059,17.54,A,Storage
LOT-03188,FRM-0006,2.84,B,Intake
LOT-03189,FRM-0019,15.62,C,Intake
LOT-03190,FRM-0049,13.3,C,Intake
LOT-03191,FRM-0044,23.26,C,Packing
LOT-03192,FRM-0055,10.62,A,Packing
LOT-03193,FRM-0093,16.67,A,Storage
LOT-03194,FRM-0015,20.05,C,Packing
LOT-03195,FRM-0039,15.77,C,Quality
LOT-03196,FRM-0089,20.17,B,Storage
LOT-03197,FRM-0028,19.26,B,Packing
LOT-03198,FRM-0096,17.53,A,Packing
LOT-03199,FRM-0065,17.11,C,Storage
LOT-03200,FRM-0024,17.28,B,Intake
LOT-03201,FRM-0053,5.97,B,Quality
LOT-03202,FRM-0036,7.41,C,Packing
LOT-03203,FRM-0013,6.31,A,Packing
LOT-03204,FRM-0029,2.53,B,Storage
LOT-03205,FRM-0076,11.1,C,Packing
LOT-03206,FRM-0070,10.34,C,Intake
LOT-03207,FRM-0044,9.17,B,Storage
LOT-03208,FRM-0020,12.09,C,Storage
LOT-03209,FRM-0027,13.77,A,Storage
LOT-03210,FRM-0033,10.67,C,Intake
LOT-03211,FRM-0081,12.68,B,Intake
LOT-03212,FRM-0027,18.95,C,Packing
LOT-03213,FRM-0039,8.0,B,Storage
LOT-03214,FRM-0087,12.22,A,Quality
LOT-03215,FRM-0080,9.44,B,Storage
LOT-03216,FRM-0098,1.56,B,Storage
LOT-03217,FRM-0031,10.01,C,Quality
LOT-03218,FRM-0049,15.57,A,Intake
LOT-03219,FRM-0051,6.24,A,Packing
LOT-03220,FRM-0023,21.76,C,Storage
LOT-03221,FRM-0071,10.8,A,Storage
LOT-03222,FRM-0077,7.69,B,Intake
LOT-03223,FRM-0086,22.23,C,Packing
LOT-03224,FRM-0065,13.86,B,Quality
LOT-03225,FRM-0052,12.88,B,Packing
LOT-03226,FRM-0058,4.77,A,Storage
LOT-03227,FRM-0037,1.08,B,Storage
LOT-03228,FRM-0084,5.13,A,Storage
LOT-03229,FRM-0075,16.67,B,Storage
LOT-03230,FRM-0025,16.27,C,Quality
LOT-03231,FRM-0018,15.63,C,Intake
LOT-03232,FRM-0077,14.69,B,Intake
LOT-03233,FRM-0042,15.64,A,Storage
LOT-03234,FRM-0088,3.18,B,Intake
LOT-03235,FRM-0096,15.43,C,Storage
LOT-03236,FRM-0071,13.27,A,Quality
LOT-03237,FRM-0059,9.86,A,Quality
LOT-03238,FRM-0061,23.49,A,Packing
LOT-03239,FRM-0017,8.03,A,Quality
LOT-03240,FRM-0074,12.07,A,Storage
LOT-03241,FRM-0031,20.12,B,Intake
LOT-03242,FRM-0078,21.11,A,Quality
LOT-03243,FRM-0060,18.33,A,Intake
LOT-03244,FRM-0096,1.78,C,Storage
LOT-03245,FRM-0067,24.89,B,Intake
LOT-03246,FRM-0054,23.98,C,Intake
LOT-03247,FRM-0092,19.64,C,Intake
LOT-03248,FRM-0057,12.54,C,Intake
LOT-03249,FRM-0038,20.48,C,Intake
LOT-03250,FRM-0047,10.59,C,Storage
LOT-03251,FRM-0055,19.9,A,Quality
LOT-03252,FRM-0034,19.19,C,Intake
LOT-03253,FRM-0093,5.05,B,Packing
LOT-03254,FRM-0019,22.91,B,Quality
LOT-03255,FRM-0034,3.33,C,Intake
LOT-03256,FRM-0059,22.58,B,Quality
LOT-03257,FRM-0097,7.24,B,Storage
LOT-03258,FRM-0043,19.9,C,Packing
LOT-03259,FRM-0073,7.61,A,Quality
LOT-03260,FRM-0019,13.52,A,Quality
LOT-03261,FRM-0048,14.52,C,Packing
LOT-03262,FRM-0040,23.68,A,Packing
LOT-03263,FRM-0061,18.11,C,Packing
LOT-03264,FRM-0020,18.85,C,Quality
LOT-03265,FRM-0019,15.58,B,Packing
LOT-03266,FRM-0082,6.47,A,Packing
LOT-03267,FRM-0019,15.02,B,Packing
LOT-03268,FRM-0093,13.21,C,Storage
LOT-03269,FRM-0062,15.84,A,Packing
LOT-03270,FRM-0083,4.74,C,Packing
LOT-03271,FRM-0067,9.98,B,Quality
LOT-03272,FRM-0068,12.57,B,Storage
LOT-03273,FRM-0002,17.05,A,Packing
LOT-03274,FRM-0029,8.42,A,Quality
LOT-03275,FRM-0036,15.61,C,Intake
LOT-03276,FRM-0084,5.73,B,Storage
LOT-03277,FRM-0073,22.9,A,Quality
LOT-03278,FRM-0095,5.86,C,Intake
LOT-03279,FRM-0052,16.03,B,Intake
LOT-03280,FRM-0035,14.28,C,Intake
LOT-03281,FRM-0008,11.72,C,Quality
LOT-03282,FRM-0032,7.15,C,Quality
LOT-03283,FRM-0089,23.47,A,Quality
LOT-03284,FRM-0089,18.22,A,Intake
LOT-03285,FRM-0078,7.38,B,Intake
LOT-03286,FRM-0096,5.56,A,Quality
LOT-03287,FRM-0067,8.27,A,Quality
LOT-03288,FRM-0032,15.06,C,Storage
LOT-03289,FRM-0060,3.36,A,Packing
LOT-03290,FRM-0082,2.75,B,Intake
LOT-03291,FRM-0057,3.0,A,Intake
LOT-03292,FRM-0070,15.15,C,Storage
LOT-03293,FRM-0039,14.66,C,Storage
LOT-03294,FRM-0015,18.28,B,Quality
LOT-03295,FRM-0076,20.34,C,Storage
LOT-03296,FRM-0001,7.04,B,Packing
LOT-03297,FRM-0064,16.15,B,Storage
LOT-03298,FRM-0066,7.81,C,Packing
LOT-03299,FRM-0034,21.81,A,Packing
LOT-03300,FRM-0036,17.27,C,Packing
LOT-03301,FRM-0081,11.56,A,Storage
LOT-03302,FRM-0001,8.66,C,Storage
LOT-03303,FRM-0064,4.92,A,Storage
LOT-03304,FRM-0087,8.31,B,Packing
LOT-03305,FRM-0082,17.49,A,Quality
LOT-03306,FRM-0100,3.61,A,Quality
LOT-03307,FRM-0040,13.04,B,Storage
LOT-03308,FRM-0014,17.43,C,Quality
LOT-03309,FRM-0074,17.13,B,Quality
LOT-03310,FRM-0025,19.39,A,Quality
LOT-03311,FRM-0079,16.9,B,Storage
LOT-03312,FRM-0084,15.29,B,Packing
LOT-03313,FRM-0030,23.39,B,Packing
LOT-03314,FRM-0048,4.48,B,Packing
LOT-03315,FRM-0096,8.57,B,Storage
LOT-03316,FRM-0073,10.45,B,Intake
LOT-03317,FRM-0098,23.56,A,Storage
LOT-03318,FRM-0046,16.5,A,Storage
LOT-03319,FRM-0099,7.58,C,Quality
LOT-03320,FRM-0027,16.89,B,Packing
LOT-03321,FRM-0048,1.57,B,Storage
LOT-03322,FRM-0042,14.39,C,Quality
LOT-03323,FRM-0028,15.82,B,Packing
LOT-03324,FRM-0014,2.79,A,Packing
LOT-03325,FRM-0093,12.51,C,Storage
LOT-03326,FRM-0006,19.75,B,Storage
LOT-03327,FRM-0032,7.72,C,Storage
LOT-03328,FRM-0008,3.43,C,Packing
LOT-03329,FRM-0036,13.91,B,Packing
LOT-03330,FRM-0015,12.32,C,Intake
LOT-03331,FRM-0042,24.45,C,Storage
LOT-03332,FRM-0020,21.97,C,Packing
LOT-03333,FRM-0074,5.8,A,Storage
LOT-03334,FRM-0032,8.87,C,Packing
LOT-03335,FRM-0072,13.74,B,Intake
LOT-03336,FRM-0018,19.53,A,Packing
LOT-03337,FRM-0047,22.72,B,Quality
LOT-03338,FRM-0024,8.71,A,Storage
LOT-03339,FRM-0047,8.99,C,Packing
LOT-03340,FRM-0033,15.49,A,Quality
LOT-03341,FRM-0016,16.41,B,Storage
LOT-03342,FRM-0063,20.15,C,Intake
LOT-03343,FRM-0066,9.96,C,Storage
LOT-03344,FRM-0005,24.03,B,Storage
LOT-03345,FRM-0037,14.8,C,Intake
LOT-03346,FRM-0095,2.81,A,Intake
LOT-03347,FRM-0069,4.8,C,Intake
LOT-03348,FRM-0074,23.14,C,Quality
LOT-03349,FRM-0097,2.75,C,Storage
LOT-03350,FRM-0036,12.18,C,Quality
LOT-03351,FRM-0084,8.93,A,Packing
LOT-03352,FRM-0059,13.67,C,Storage
LOT-03353,FRM-0003,10.64,B,Intake
LOT-03354,FRM-0080,20.88,A,Intake
LOT-03355,FRM-0029,8.74,A,Packing
LOT-03356,FRM-0029,15.03,B,Storage
LOT-03357,FRM-0084,16.97,C,Packing
LOT-03358,FRM-0092,21.81,A,Quality
LOT-03359,FRM-0099,4.56,B,Quality
LOT-03360,FRM-0013,1.63,C,Intake
LOT-03361,FRM-0100,4.06,B,Intake
LOT-03362,FRM-0042,21.89,A,Quality
LOT-03363,FRM-0026,8.27,B,Packing
LOT-03364,FRM-0030,23.47,A,Packing
LOT-03365,FRM-0004,4.3,B,Intake
LOT-03366,FRM-0049,1.61,C,Quality
LOT-03367,FRM-0049,2.18,B,Storage
LOT-03368,FRM-0026,5.94,B,Intake
LOT-03369,FRM-0012,24.26,C,Intake
LOT-03370,FRM-0021,19.16,A,Storage
LOT-03371,FRM-0095,15.52,C,Packing
LOT-03372,FRM-0054,5.58,A,Packing
LOT-03373,FRM-0062,7.13,A,Storage
LOT-03374,FRM-0003,1.17,B,Storage
LOT-03375,FRM-0013,9.51,B,Intake
LOT-03376,FRM-0056,23.7,C,Packing
LOT-03377,FRM-0030,24.99,A,Storage
LOT-03378,FRM-0061,1.38,B,Packing
LOT-03379,FRM-0006,4.38,A,Quality
LOT-03380,FRM-0073,1.22,C,Quality
LOT-03381,FRM-0018,17.68,A,Intake
LOT-03382,FRM-0077,20.26,C,Packing
LOT-03383,FRM-0048,15.82,A,Storage
LOT-03384,FRM-0023,5.19,C,Quality
LOT-03385,FRM-0095,20.43,C,Quality
LOT-03386,FRM-0047,22.1,A,Quality
LOT-03387,FRM-0004,12.94,B,Storage
LOT-03388,FRM-0081,9.96,B,Packing
LOT-03389,FRM-0004,19.8,B,Intake
LOT-03390,FRM-0061,1.82,A,Storage
LOT-03391,FRM-0006,13.95,C,Quality
LOT-03392,FRM-0021,3.4,B,Quality
LOT-03393,FRM-0012,11.08,A,Intake
LOT-03394,FRM-0061,12.15,B,Storage
LOT-03395,FRM-0018,21.57,C,Intake
LOT-03396,FRM-0040,12.43,B,Quality
LOT-03397,FRM-0042,16.75,B,Intake
LOT-03398,FRM-0062,12.83,C,Quality
LOT-03399,FRM-0017,6.26,A,Quality
LOT-03400,FRM-0029,16.82,C,Intake
LOT-03401,FRM-0092,10.69,C,Intake
LOT-03402,FRM-0032,6.43,A,Packing
LOT-03403,FRM-0043,18.05,B,Packing
LOT-03404,FRM-0098,22.59,B,Storage
LOT-03405,FRM-0048,16.87,C,Intake
LOT-03406,FRM-0096,22.74,B,Intake
LOT-03407,FRM-0026,24.51,A,Quality
LOT-03408,FRM-0082,1.82,A,Quality
LOT-03409,FRM-0051,8.74,C,Storage
LOT-03410,FRM-0062,21.58,A,Storage
LOT-03411,FRM-0058,24.82,B,Packing
LOT-03412,FRM-0070,11.56,C,Packing
LOT-03413,FRM-0084,19.44,B,Packing
LOT-03414,FRM-0024,7.13,B,Storage
LOT-03415,FRM-0085,3.32,B,Packing
LOT-03416,FRM-0009,19.77,B,Intake
LOT-03417,FRM-0070,4.03,A,Storage
LOT-03418,FRM-0015,3.89,C,Packing
LOT-03419,FRM-0017,21.96,B,Storage
LOT-03420,FRM-0056,14.28,A,Quality
LOT-03421,FRM-0051,20.68,C,Quality
LOT-03422,FRM-0019,21.16,A,Intake
LOT-03423,FRM-0026,18.6,B,Quality
LOT-03424,FRM-0073,21.64,C,Intake
LOT-03425,FRM-0069,9.7,A,Quality
LOT-03426,FRM-0048,4.81,C,Quality
LOT-03427,FRM-0082,16.22,C,Quality
LOT-03428,FRM-0097,18.19,C,Storage
LOT-03429,FRM-0026,7.68,B,Packing
LOT-03430,FRM-0050,22.62,B,Storage
LOT-03431,FRM-0060,8.73,C,Packing
LOT-03432,FRM-0001,2.8,C,Packing
LOT-03433,FRM-0027,23.15,C,Intake
LOT-03434,FRM-0008,19.12,A,Quality
LOT-03435,FRM-0062,20.74,A,Storage
LOT-03436,FRM-0021,16.51,B,Quality
LOT-03437,FRM-0032,21.02,A,Quality
LOT-03438,FRM-0036,4.37,B,Intake
LOT-03439,FRM-0093,18.75,C,Quality
LOT-03440,FRM-0027,11.64,C,Packing
LOT-03441,FRM-0098,8.86,C,Intake
LOT-03442,FRM-0067,8.47,A,Storage
LOT-03443,FRM-0030,16.85,B,Intake
LOT-03444,FRM-0070,18.83,B,Quality
LOT-03445,FRM-0010,22.13,C,Packing
LOT-03446,FRM-0035,23.79,A,Storage
LOT-03447,FRM-0033,3.71,B,Storage
LOT-03448,FRM-0075,5.04,C,Storage
LOT-03449,FRM-0098,7.99,C,Intake
LOT-03450,FRM-0012,24.94,C,Packing
LOT-03451,FRM-0031,21.86,C,Storage
LOT-03452,FRM-0090,24.12,B,Intake
LOT-03453,FRM-0082,3.52,B,Packing
LOT-03454,FRM-0033,16.37,B,Storage
LOT-03455,FRM-0086,21.07,B,Intake
LOT-03456,FRM-0002,3.43,B,Quality
LOT-03457,FRM-0075,12.88,C,Storage
LOT-03458,FRM-0086,7.38,C,Storage
LOT-03459,FRM-0072,15.56,C,Storage
LOT-03460,FRM-0078,13.46,C,Storage
LOT-03461,FRM-0006,15.44,C,Intake
LOT-03462,FRM-0074,3.28,A,Packing
LOT-03463,FRM-0075,17.14,C,Storage
LOT-03464,FRM-0051,18.24,A,Packing
LOT-03465,FRM-0083,19.92,B,Intake
LOT-03466,FRM-0052,20.52,C,Storage
LOT-03467,FRM-0086,22.79,A,Quality
LOT-03468,FRM-0004,16.13,B,Intake
LOT-03469,FRM-0038,23.1,A,Storage
LOT-03470,FRM-0033,9.61,C,Packing
LOT-03471,FRM-0046,24.37,A,Packing
LOT-03472,FRM-0058,19.81,B,Storage
LOT-03473,FRM-0090,24.78,B,Quality
LOT-03474,FRM-0027,14.4,C,Packing
LOT-03475,FRM-0095,10.63,B,Quality
LOT-03476,FRM-0064,21.56,B,Packing
LOT-03477,FRM-0079,13.92,A,Packing
LOT-03478,FRM-0040,3.43,C,Intake
LOT-03479,FRM-0082,10.75,C,Storage
LOT-03480,FRM-0082,5.47,B,Quality
LOT-03481,FRM-0034,21.54,B,Packing
LOT-03482,FRM-0044,20.34,B,Quality
LOT-03483,FRM-0022,8.75,A,Quality
LOT-03484,FRM-0075,8.45,C,Packing
LOT-03485,FRM-0097,14.44,A,Storage
LOT-03486,FRM-0080,17.7,A,Intake
LOT-03487,FRM-0012,18.08,C,Storage
LOT-03488,FRM-0034,4.5,B,Packing
LOT-03489,FRM-0051,4.19,B,Intake
LOT-03490,FRM-0095,20.55,B,Intake
LOT-03491,FRM-0042,24.99,B,Intake
